fecha_divorcio,fecha_matrimonio,sexo_1,sexo_2
2022-08-21",2002-08-16",M",F"
2022-09-09",2002-09-13",M",F"
2022-02-10",2002-09-18",M",F"
2022-08-14",2002-12-06",M",DESCONOCIDO"
2022-03-13",2002-12-06",M",F"
2022-11-24",2002-09-20",M",F"
2022-02-08",2002-09-06",M",F"
2022-07-15",2002-12-06",M",F"
2022-07-18",2002-10-04",M",F"
2022-01-06",1991-01-04",M",F"
2022-03-18",2002-11-28",M",F"
2022-09-22",2002-01-02",M",F"
2022-10-14",2002-10-04",M",F"
2022-02-10",2002-11-22",M",F"
2022-01-03",1984-06-26",NO DECLARA",NO DECLARA"
2022-08-12",2002-03-15",M",F"
2022-11-15",1985-03-07",NO DECLARA",NO DECLARA"
2022-03-09",1988-04-06",M",F"
2022-03-10",2002-01-16",M",F"
2022-03-22",2002-08-08",M",F"
2022-10-03",2002-12-27",M",F"
2022-11-16",2002-08-20",M",F"
2022-11-25",2002-09-18",M",F"
2022-07-08",1988-10-14",NO DECLARA",NO DECLARA"
2022-10-30",2002-04-30",M",F"
2022-08-31",2002-11-07",M",F"
2022-04-22",2002-09-20",M",F"
2022-12-30",2002-08-29",M",F"
2022-12-05",1988-04-29",M",F"
2022-03-15",1985-05-02",M",F"
2022-08-05",2002-10-24",M",F"
2022-09-13",1986-03-21",M",F"
2022-01-24",1991-12-13",M",F"
2022-12-23",2002-01-24",M",F"
2022-11-24",2002-03-15",M",F"
2022-09-13",2002-12-26",M",F"
2022-09-23",2002-10-25",M",F"
2022-10-20",1988-07-28",M",F"
2022-04-06",2002-10-31",M",F"
2022-02-04",2002-09-12",M",F"
2022-03-03",2002-10-09",M",F"
2022-05-09",2002-09-03",M",F"
2022-11-13",2002-05-16",M",F"
2022-11-16",2002-10-02",M",F"
2022-10-14",1989-10-06",M",NO DECLARA"
2022-05-03",2002-03-12",M",F"
2022-11-10",2002-07-12",M",F"
2022-03-02",1989-07-28",M",F"
2022-02-02",1988-09-12",NO DECLARA",NO DECLARA"
2022-03-11",2002-12-05",M",F"
2022-07-05",2002-12-26",M",F"
2022-07-12",2002-09-27",M",F"
2022-05-23",2002-12-04",M",F"
2022-12-16",2002-12-19",M",F"
2022-07-20",1985-01-25",NO DECLARA",NO DECLARA"
2022-03-28",1989-05-05",NO DECLARA",NO DECLARA"
2022-05-19",2002-08-21",M",F"
2022-07-11",2002-11-20",M",F"
2022-01-03",1991-05-16",NO DECLARA",NO DECLARA"
2022-12-22",2002-04-26",M",F"
2022-08-12",2002-10-01",M",F"
2022-02-06",2002-05-16",M",F"
2022-12-18",2003-12-17",M",F"
2022-02-14",2003-05-19",M",F"
2022-05-07",2003-01-03",M",F"
2022-08-04",2003-10-17",M",F"
2022-04-19",2003-08-19",M",F"
2022-04-05",1991-01-18",M",F"
2022-04-06",1991-03-08",NO DECLARA",NO DECLARA"
2022-11-16",1987-09-18",NO DECLARA",NO DECLARA"
2022-03-08",2003-12-03",M",F"
2022-05-09",2003-03-06",M",F"
2022-03-04",2003-11-06",M",F"
2022-03-14",2003-09-26",M",F"
2022-12-02",2003-03-07",M",F"
2022-06-11",1985-06-11",M",F"
2022-10-20",1997-12-04",NO DECLARA",F"
2022-04-29",2003-02-06",M",F"
2022-11-28",2003-12-16",M",F"
2022-10-06",2003-10-24",NO DECLARA",F"
2022-09-21",2003-07-22",M",F"
2022-06-28",2003-04-11",M",F"
2022-03-11",2003-04-21",M",F"
2022-03-10",2003-11-25",M",F"
2022-12-12",1988-10-25",NO DECLARA",NO DECLARA"
2022-05-15",2003-10-24",M",F"
2022-09-15",2003-02-13",M",F"
2022-04-27",1988-09-08",NO DECLARA",NO DECLARA"
2022-02-21",2003-11-12",M",F"
2022-12-16",2003-07-18",M",F"
2022-07-15",2003-12-05",M",F"
2022-02-02",2003-04-25",M",F"
2022-06-13",2003-02-14",M",F"
2022-05-21",2003-10-17",M",F"
2022-03-16",2003-07-18",M",F"
2022-02-16",2003-02-27",M",F"
2022-07-17",1989-11-23",NO DECLARA",F"
2022-09-21",1991-08-09",M",NO DECLARA"
2022-10-20",2003-02-20",M",F"
2022-06-08",2003-04-03",M",F"
2022-04-18",2003-05-30",M",F"
2022-07-15",1990-03-15",M",F"
2022-12-13",2003-02-06",M",F"
2022-07-14",2003-11-07",M",F"
2022-09-13",1990-05-10",NO DECLARA",NO DECLARA"
2022-03-28",2003-11-21",M",F"
2022-10-12",1990-01-04",NO DECLARA",NO DECLARA"
2022-11-04",2003-01-03",M",F"
2022-08-09",2003-02-14",M",F"
2022-03-15",2003-02-18",M",F"
2022-10-31",2003-12-05",M",F"
2022-05-04",1984-01-27",NO DECLARA",DESCONOCIDO"
2022-08-25",2003-03-14",M",F"
2022-08-31",2003-10-15",M",F"
2022-03-11",1989-04-11",M",F"
2022-03-06",2003-07-07",M",F"
2022-10-23",2003-11-28",M",F"
2022-12-28",1987-01-09",NO DECLARA",NO DECLARA"
2022-09-20",2003-10-09",M",F"
2022-07-03",2003-12-04",M",F"
2022-10-24",2003-05-02",M",F"
2022-11-08",2003-05-27",M",F"
2022-06-13",2003-12-11",M",F"
2022-08-19",2003-10-10",M",F"
2022-06-07",2003-12-04",M",F"
2022-10-17",2003-11-21",M",F"
2022-12-05",2003-02-14",M",F"
2022-07-24",2003-10-17",M",F"
2022-08-16",1991-04-26",NO DECLARA",NO DECLARA"
2022-04-18",2003-11-12",M",F"
2022-08-09",1996-03-29",NO DECLARA",F"
2022-12-28",2003-01-30",M",F"
2022-07-14",2002-10-18",M",F"
2022-04-27",1997-07-31",M",F"
2022-12-30",2003-01-08",M",F"
2022-01-25",2003-03-26",M",F"
2022-05-17",1989-03-01",NO DECLARA",NO DECLARA"
2022-01-05",2003-10-17",M",F"
2022-08-16",2002-11-22",M",F"
2022-01-05",2003-03-13",M",F"
2022-09-28",2003-07-25",M",F"
2022-08-23",2003-01-31",M",F"
2022-12-30",1996-01-24",M",F"
2022-06-17",2003-11-06",M",F"
2022-04-01",2002-03-05",M",F"
2022-10-18",2002-04-12",M",F"
2022-10-13",2003-06-18",M",F"
2022-02-06",1997-07-25",M",F"
2022-12-30",2003-07-23",M",F"
2022-03-11",2003-11-27",M",F"
2022-04-19",2002-06-21",M",F"
2022-02-12",1997-09-26",NO DECLARA",F"
2022-06-30",1987-03-27",NO DECLARA",NO DECLARA"
2022-06-13",2002-12-19",M",F"
2022-12-01",2002-12-20",M",F"
2022-09-19",2002-09-20",M",F"
2022-09-27",2003-12-29",M",F"
2022-11-22",2003-02-12",M",F"
2022-04-10",2003-02-21",M",F"
2022-09-20",2002-12-20",M",F"
2022-04-28",2002-09-18",M",F"
2022-05-24",1996-06-06",M",F"
2022-06-17",2002-11-14",M",F"
2022-11-14",2002-11-25",M",F"
2022-12-30",1987-12-04",NO DECLARA",NO DECLARA"
2022-08-23",2003-06-27",M",F"
2022-05-20",2003-04-11",M",F"
2022-02-15",1986-09-12",NO DECLARA",NO DECLARA"
2022-05-01",1997-04-23",NO DECLARA",F"
2022-04-18",2002-05-17",M",F"
2022-05-23",1995-09-07",M",F"
2022-06-23",2003-08-08",M",F"
2022-06-28",1995-12-18",M",F"
2022-06-30",2002-03-14",M",F"
2022-03-17",2002-09-20",M",F"
2022-12-01",1996-05-09",M",F"
2022-12-28",1986-12-29",NO DECLARA",NO DECLARA"
2022-06-23",2002-06-20",M",F"
2022-10-27",2003-10-23",M",F"
2022-11-30",2003-11-27",M",F"
2022-12-19",2003-01-10",M",F"
2022-07-05",2003-10-17",M",F"
2022-03-31",2003-11-03",M",F"
2022-08-17",1984-03-08",NO DECLARA",NO DECLARA"
2022-12-14",2003-07-08",M",F"
2022-03-17",2003-01-24",M",F"
2022-01-05",1986-12-26",NO DECLARA",NO DECLARA"
2022-03-08",2003-03-28",M",F"
2022-03-03",2003-01-13",M",F"
2022-02-09",1995-05-18",M",F"
2022-09-22",2003-04-30",M",F"
2022-09-27",1986-11-21",M",F"
2022-06-24",2003-03-14",M",F"
2022-03-07",2003-01-07",M",F"
2022-12-12",2003-07-16",M",F"
2022-12-07",2003-01-02",M",F"
2022-12-06",2003-01-03",M",F"
2022-12-28",2003-10-08",M",F"
2022-06-14",2003-04-04",M",F"
2022-09-12",2003-12-05",M",F"
2022-08-30",2003-04-15",M",F"
2022-09-11",2003-03-07",M",F"
2022-06-30",2003-09-15",M",F"
2022-04-04",2003-03-27",M",F"
2022-05-04",2003-04-30",M",NO DECLARA"
2022-12-27",2003-12-12",M",F"
2022-09-28",2003-08-22",M",F"
2022-01-24",1990-03-02",NO DECLARA",NO DECLARA"
2022-12-13",2003-05-19",M",NO DECLARA"
2022-10-14",2003-04-07",M",F"
2022-03-08",1990-09-24",NO DECLARA",NO DECLARA"
2022-10-06",2003-05-22",M",F"
2022-07-12",2003-03-07",M",F"
2022-02-07",1987-01-16",NO DECLARA",NO DECLARA"
2022-11-03",2003-03-06",M",F"
2022-05-20",2003-11-20",M",F"
2022-05-12",2003-11-13",M",F"
2022-11-02",2003-03-27",M",F"
2022-03-14",2003-12-02",M",F"
2022-04-18",2003-02-21",M",F"
2022-07-01",2003-12-26",M",F"
2022-04-23",2003-10-03",F",M"
2022-05-26",2003-12-05",M",F"
2022-03-25",1989-10-05",NO DECLARA",NO DECLARA"
2022-12-23",2003-03-27",M",F"
2022-11-04",1989-04-05",NO DECLARA",NO DECLARA"
2022-08-18",2003-03-27",M",F"
2022-10-14",1989-06-02",NO DECLARA",NO DECLARA"
2022-03-09",1990-05-24",NO DECLARA",NO DECLARA"
2022-11-10",1989-01-20",NO DECLARA",NO DECLARA"
2022-05-26",1989-08-01",M",NO DECLARA"
2022-07-12",2003-05-16",M",F"
2022-06-02",1990-05-24",M",NO DECLARA"
2022-02-09",1987-03-12",NO DECLARA",NO DECLARA"
2022-07-11",2003-02-07",M",F"
2022-12-28",1989-08-07",NO DECLARA",NO DECLARA"
2022-08-02",2003-07-23",M",F"
2022-07-21",2003-06-06",M",F"
2022-10-24",1987-03-25",NO DECLARA",F"
2022-05-10",2003-03-10",M",F"
2022-02-05",2003-11-13",M",F"
2022-10-05",1989-08-04",NO DECLARA",F"
2022-10-11",2003-04-03",M",F"
2022-10-04",2003-08-08",M",F"
2022-12-13",2003-10-30",M",F"
2022-05-03",2003-08-21",M",F"
2022-06-07",2003-11-28",M",F"
2022-12-22",1990-09-26",NO DECLARA",NO DECLARA"
2022-02-25",2003-03-06",M",F"
2022-10-13",1985-12-05",NO DECLARA",NO DECLARA"
2022-09-16",2003-07-18",M",F"
2022-12-13",1989-11-09",M",F"
2022-09-13",2003-08-08",M",F"
2022-07-11",1990-12-21",M",F"
2022-10-04",1990-11-14",M",F"
2022-04-11",2003-10-16",M",F"
2022-12-22",1990-12-27",NO DECLARA",NO DECLARA"
2022-10-27",2003-08-08",M",F"
2022-10-18",2003-04-30",M",F"
2022-05-26",2003-07-08",M",F"
2022-10-13",2003-06-13",M",F"
2022-08-17",2003-04-04",M",F"
2022-05-20",2003-11-24",M",F"
2022-07-14",2003-11-06",M",F"
2022-02-24",1987-05-11",NO DECLARA",NO DECLARA"
2022-04-08",1990-12-14",NO DECLARA",NO DECLARA"
2022-06-27",2003-11-28",M",F"
2022-07-15",1990-04-24",NO DECLARA",NO DECLARA"
2022-12-19",1990-04-20",NO DECLARA",NO DECLARA"
2022-05-26",1990-11-23",NO DECLARA",NO DECLARA"
2022-11-02",2003-02-07",M",F"
2022-06-03",2003-12-26",M",F"
2022-05-16",2003-04-25",M",F"
2022-12-20",2003-11-11",M",F"
2022-11-06",2003-10-30",M",F"
2022-09-14",1991-01-18",M",F"
2022-06-27",2003-07-30",M",F"
2022-08-30",2003-10-31",M",F"
2022-10-13",2003-04-24",M",F"
2022-08-18",2003-09-12",M",F"
2022-09-01",2003-03-13",M",F"
2022-05-12",2003-02-17",M",F"
2022-10-17",1990-08-30",NO DECLARA",NO DECLARA"
2022-11-06",1990-10-09",M",F"
2022-12-07",2003-12-18",M",F"
2022-08-18",2003-10-21",M",F"
2022-03-07",2003-10-10",M",F"
2022-02-22",2003-03-10",M",F"
2022-09-19",2003-10-10",M",F"
2022-03-23",2003-07-21",M",F"
2022-06-06",2003-03-13",M",F"
2022-04-19",1986-06-05",M",F"
2022-04-23",2003-03-26",M",F"
2022-09-01",2003-06-06",M",F"
2022-03-14",2003-11-21",M",F"
2022-11-29",1985-11-25",NO DECLARA",NO DECLARA"
2022-08-31",2003-03-04",M",F"
2022-08-04",1990-10-24",NO DECLARA",NO DECLARA"
2022-04-04",2003-03-07",M",F"
2022-08-30",2007-11-26",M",F"
2022-02-22",2004-07-13",M",F"
2022-06-13",2004-04-13",M",F"
2022-02-04",1989-08-08",M",F"
2022-02-08",2004-09-30",M",F"
2022-06-29",1988-03-07",NO DECLARA",NO DECLARA"
2022-09-12",2004-04-12",M",F"
2022-07-12",2004-07-21",M",F"
2022-06-28",2004-07-01",M",F"
2022-10-31",2008-03-14",M",F"
2022-03-08",2004-09-03",M",F"
2022-07-12",2004-03-04",M",F"
2022-06-16",1988-03-21",NO DECLARA",NO DECLARA"
2022-08-16",2004-02-16",M",F"
2022-11-28",2004-10-14",M",F"
2022-07-01",2004-07-16",M",F"
2022-05-06",2004-05-28",M",F"
2022-11-23",2004-10-29",M",F"
2022-01-03",2004-05-14",M",F"
2022-04-21",2004-11-19",M",F"
2022-08-29",2008-09-25",M",F"
2022-08-08",2004-08-06",M",F"
2022-09-29",1988-05-03",NO DECLARA",NO DECLARA"
2022-08-25",2004-03-18",M",F"
2022-12-28",2004-05-04",M",F"
2022-11-23",2004-03-05",M",F"
2022-03-08",1986-01-16",NO DECLARA",NO DECLARA"
2022-10-03",1988-01-28",NO DECLARA",NO DECLARA"
2022-07-27",2004-08-27",M",F"
2022-09-21",2007-10-05",M",F"
2022-03-10",1988-02-11",NO DECLARA",NO DECLARA"
2022-10-28",2004-04-22",M",F"
2022-10-24",2004-11-26",M",F"
2022-02-23",2004-07-14",M",F"
2022-03-17",2004-02-16",M",F"
2022-11-16",2004-12-09",M",F"
2022-04-05",2004-06-03",M",F"
2022-10-19",1989-10-20",NO DECLARA",NO DECLARA"
2022-12-10",2007-03-28",M",F"
2022-04-19",2007-08-09",M",F"
2022-10-16",2004-12-07",M",F"
2022-10-27",2004-05-07",M",F"
2022-12-27",2004-05-21",M",F"
2022-04-18",2004-07-23",M",F"
2022-04-07",2004-02-19",M",F"
2022-03-18",2004-12-09",M",F"
2022-11-10",2008-03-07",M",F"
2022-08-18",2005-09-02",M",F"
2022-05-05",1988-09-22",NO DECLARA",NO DECLARA"
2022-03-22",2004-09-14",M",F"
2022-11-13",2006-02-24",M",F"
2022-09-22",2003-11-13",M",F"
2022-09-27",2004-08-04",M",F"
2022-03-03",2004-12-17",M",F"
2022-09-14",1989-02-06",M",NO DECLARA"
2022-09-13",2003-09-17",M",F"
2022-02-24",2003-09-05",M",F"
2022-09-12",1988-01-25",NO DECLARA",NO DECLARA"
2022-01-05",2004-02-02",M",F"
2022-06-08",2006-10-17",M",F"
2022-11-24",1986-09-03",NO DECLARA",F"
2022-08-31",2004-08-18",M",F"
2022-05-10",1989-01-05",NO DECLARA",NO DECLARA"
2022-01-03",1986-07-17",M",NO DECLARA"
2022-08-22",2004-11-24",M",F"
2022-05-13",1988-09-29",M",NO DECLARA"
2022-10-06",2004-12-09",M",F"
2022-03-15",2003-11-13",M",F"
2022-05-21",2005-11-24",M",F"
2022-01-03",2005-10-20",M",F"
2022-10-26",2005-04-15",M",F"
2022-12-22",2004-09-03",M",F"
2022-02-04",2004-12-17",M",F"
2022-11-17",1988-07-14",NO DECLARA",NO DECLARA"
2022-02-11",1986-06-27",NO DECLARA",NO DECLARA"
2022-06-22",2003-06-05",NO DECLARA",NO DECLARA"
2022-08-16",2003-04-09",M",F"
2022-10-27",2003-10-31",M",F"
2022-04-10",2003-10-02",M",F"
2022-12-02",1988-10-07",NO DECLARA",NO DECLARA"
2022-09-16",2005-10-28",M",F"
2022-04-18",2004-12-16",M",F"
2022-10-06",2003-10-24",M",F"
2022-04-18",2005-01-21",M",F"
2022-03-07",2003-10-15",M",F"
2022-01-04",2003-10-30",M",F"
2022-06-02",2003-07-01",M",F"
2022-06-27",2004-05-21",M",F"
2022-06-08",2003-04-23",M",F"
2022-03-28",1990-06-01",NO DECLARA",NO DECLARA"
2022-08-17",2003-11-21",M",F"
2022-03-02",2003-08-15",M",F"
2022-09-13",2004-09-24",M",F"
2022-05-30",2005-12-28",M",F"
2022-05-10",1986-07-31",M",NO DECLARA"
2022-12-14",1988-11-11",NO DECLARA",NO DECLARA"
2022-04-04",2003-01-10",M",F"
2022-08-31",1989-12-22",NO DECLARA",NO DECLARA"
2022-06-28",1990-01-05",NO DECLARA",NO DECLARA"
2022-07-11",1988-11-18",NO DECLARA",NO DECLARA"
2022-12-22",1986-09-25",M",F"
2022-12-23",1989-03-27",M",NO DECLARA"
2022-06-18",2004-09-02",M",F"
2022-11-21",1988-12-09",NO DECLARA",F"
2022-04-07",1986-08-14",M",F"
2022-12-01",1990-07-06",NO DECLARA",F"
2022-11-02",2003-07-24",M",F"
2022-12-23",1988-12-16",NO DECLARA",NO DECLARA"
2022-05-12",1986-06-12",M",NO DECLARA"
2022-04-24",1986-10-17",NO DECLARA",NO DECLARA"
2022-12-30",2003-06-06",M",F"
2022-09-19",2004-09-08",M",F"
2022-05-20",1986-08-26",NO DECLARA",F"
2022-09-06",2004-03-03",M",F"
2022-03-21",2004-08-18",M",F"
2022-12-26",2003-04-04",M",F"
2022-07-12",2003-12-04",M",F"
2022-09-29",1988-07-15",NO DECLARA",NO DECLARA"
2022-09-19",2006-10-27",M",F"
2022-03-21",2006-12-12",M",F"
2022-07-19",2006-08-25",M",F"
2022-04-27",2006-11-28",M",F"
2022-11-16",1990-05-18",NO DECLARA",NO DECLARA"
2022-11-29",2005-03-23",M",F"
2022-11-08",2006-04-06",M",F"
2022-04-25",2006-06-23",M",F"
2022-07-05",2006-11-23",M",F"
2022-06-06",2006-01-13",M",F"
2022-01-14",2006-04-21",M",F"
2022-06-13",1985-07-26",NO DECLARA",NO DECLARA"
2022-04-26",2006-09-05",M",F"
2022-01-04",1986-08-01",M",F"
2022-11-01",1986-06-27",NO DECLARA",NO DECLARA"
2022-09-29",2006-11-14",M",F"
2022-10-27",1990-11-09",NO DECLARA",NO DECLARA"
2022-04-24",1985-03-06",NO DECLARA",NO DECLARA"
2022-11-01",2006-06-06",M",F"
2022-11-14",2006-01-31",NO DECLARA",F"
2022-02-10",2006-02-24",M",F"
2022-09-06",1990-09-05",NO DECLARA",NO DECLARA"
2022-04-04",2006-04-12",M",F"
2022-09-08",1985-10-04",NO DECLARA",NO DECLARA"
2022-04-27",2006-02-17",M",F"
2022-06-16",2006-09-14",M",F"
2022-03-08",2006-08-18",M",F"
2022-04-25",2007-06-22",M",F"
2022-06-01",2006-09-15",M",F"
2022-04-26",1985-09-24",NO DECLARA",NO DECLARA"
2022-10-12",1986-12-30",NO DECLARA",NO DECLARA"
2022-03-08",2006-08-23",M",F"
2022-05-31",2006-04-27",M",F"
2022-05-05",2006-12-12",M",F"
2022-11-06",1990-05-04",NO DECLARA",NO DECLARA"
2022-03-30",1990-05-04",NO DECLARA",NO DECLARA"
2022-05-05",1986-06-11",NO DECLARA",NO DECLARA"
2022-03-31",2006-02-16",M",F"
2022-08-18",2006-11-24",M",F"
2022-03-16",2006-04-19",M",F"
2022-08-05",2006-03-15",M",F"
2022-03-29",2006-10-05",M",F"
2022-05-16",1986-06-19",NO DECLARA",NO DECLARA"
2022-05-05",2006-09-20",M",F"
2022-02-04",2006-11-24",M",F"
2022-03-08",2006-09-29",M",F"
2022-01-04",2006-01-26",M",F"
2022-07-14",1990-12-21",M",NO DECLARA"
2022-04-19",1986-12-17",NO DECLARA",NO DECLARA"
2022-08-22",2006-05-11",M",F"
2022-10-06",2006-10-13",M",F"
2022-04-04",2006-12-04",M",F"
2022-04-01",2006-05-10",M",F"
2022-11-13",1990-04-06",NO DECLARA",NO DECLARA"
2022-12-23",1984-12-14",NO DECLARA",NO DECLARA"
2022-03-13",1985-06-24",NO DECLARA",NO DECLARA"
2022-03-21",2005-11-25",M",F"
2022-02-22",2005-02-17",M",F"
2022-03-09",2006-04-27",M",F"
2022-06-24",2006-01-05",M",F"
2022-06-15",2006-10-27",M",F"
2022-05-11",2006-06-15",M",F"
2022-03-22",2006-04-12",M",F"
2022-09-29",1987-05-22",NO DECLARA",NO DECLARA"
2022-02-10",2005-12-14",M",F"
2022-04-11",2005-03-31",M",F"
2022-12-14",2005-09-23",M",F"
2022-02-22",2005-01-05",M",F"
2022-11-22",2005-05-04",M",F"
2022-08-09",2005-04-29",M",F"
2022-10-18",2005-11-03",M",F"
2022-05-03",2005-04-22",M",F"
2022-08-11",1985-12-19",NO DECLARA",NO DECLARA"
2022-12-28",2005-08-19",M",F"
2022-07-15",2005-11-11",M",F"
2022-10-13",2005-03-11",M",F"
2022-04-18",2005-08-25",M",F"
2022-02-24",2005-03-18",M",F"
2022-06-26",2005-05-06",M",F"
2022-09-26",2005-08-26",M",F"
2022-09-07",1990-10-25",M",F"
2022-02-03",2005-04-15",M",F"
2022-06-13",2005-11-16",M",F"
2022-02-20",2005-03-04",M",F"
2022-06-27",2005-12-15",M",F"
2022-06-26",2004-08-13",M",F"
2022-02-23",2004-05-05",M",F"
2022-06-24",2004-12-13",M",F"
2022-11-23",2005-01-07",M",F"
2022-05-13",2005-02-28",M",F"
2022-12-30",2005-09-21",M",F"
2022-08-05",2005-08-04",M",F"
2022-10-21",2004-12-17",M",F"
2022-09-22",2004-04-13",M",F"
2022-11-18",2005-06-07",M",F"
2022-08-18",2005-12-02",M",F"
2022-07-03",2005-02-25",M",F"
2022-04-27",2005-12-09",M",F"
2022-09-22",2005-09-02",M",F"
2022-11-10",2005-11-18",M",F"
2022-08-05",1990-11-23",NO DECLARA",NO DECLARA"
2022-03-22",1990-11-20",NO DECLARA",NO DECLARA"
2022-07-11",2005-11-09",M",F"
2022-09-27",2005-08-18",M",F"
2022-08-08",2005-07-01",M",F"
2022-11-22",2005-08-12",M",F"
2022-06-30",2005-12-19",M",F"
2022-08-17",2005-02-23",M",F"
2022-07-05",2005-10-07",M",F"
2022-05-04",2005-09-09",M",F"
2022-06-27",2005-04-07",M",F"
2022-06-16",2004-11-12",M",F"
2022-11-14",2007-12-14",M",F"
2022-08-28",1999-10-01",M",NO DECLARA"
2022-06-23",2007-11-22",M",F"
2022-03-29",1995-11-21",M",F"
2022-07-10",2007-11-14",M",F"
2022-09-27",2007-05-10",M",F"
2022-12-21",2004-08-27",M",F"
2022-07-12",2007-03-16",M",F"
2022-11-22",2001-03-09",M",F"
2022-07-11",2004-05-21",M",F"
2022-07-30",1984-03-08",NO DECLARA",NO DECLARA"
2022-06-01",1990-03-09",NO DECLARA",NO DECLARA"
2022-08-14",1998-11-06",M",F"
2022-05-17",2007-12-20",M",F"
2022-05-10",2001-10-19",M",F"
2022-03-21",2004-05-21",M",F"
2022-06-08",2001-11-23",M",F"
2022-06-02",1999-11-04",M",F"
2022-09-19",1998-09-09",M",F"
2022-02-13",1999-05-21",M",F"
2022-05-12",1998-12-04",M",F"
2022-04-28",2001-02-22",M",F"
2022-11-13",1986-01-16",NO DECLARA",DESCONOCIDO"
2022-11-06",1999-12-09",M",F"
2022-12-30",2001-04-20",M",F"
2022-11-14",2001-06-15",M",F"
2022-11-15",2001-05-18",M",F"
2022-08-05",2001-09-14",M",F"
2022-03-29",2004-09-17",M",F"
2022-08-31",1990-01-05",M",F"
2022-02-23",1990-03-29",M",F"
2022-11-09",1986-04-04",NO DECLARA",NO DECLARA"
2022-06-07",1999-09-17",M",F"
2022-10-03",1983-12-15",NO DECLARA",NO DECLARA"
2022-11-08",1985-12-19",M",NO DECLARA"
2022-02-25",2004-06-10",M",F"
2022-03-17",1986-03-17",NO DECLARA",NO DECLARA"
2022-10-06",2007-10-05",M",F"
2022-05-20",2007-12-07",M",F"
2022-04-25",1999-04-30",M",F"
2022-05-24",1998-09-04",M",F"
2022-03-16",2007-12-14",M",F"
2022-02-28",1996-07-12",NO DECLARA",NO DECLARA"
2022-11-02",2007-08-02",M",F"
2022-06-13",2007-09-28",M",F"
2022-10-13",2007-09-27",M",F"
2022-07-10",2007-02-12",M",F"
2022-05-31",2007-03-15",M",F"
2022-09-15",2007-11-01",M",F"
2022-05-02",1984-10-18",NO DECLARA",NO DECLARA"
2022-09-26",2007-03-16",M",F"
2022-11-03",2007-12-03",M",F"
2022-11-10",2007-05-31",M",F"
2022-06-28",2007-06-26",M",F"
2022-12-01",1996-11-28",DESCONOCIDO",F"
2022-03-02",2007-11-23",M",F"
2022-10-17",2007-01-15",M",F"
2022-08-09",2007-05-30",DESCONOCIDO",F"
2022-12-13",2007-04-27",M",F"
2022-04-04",2007-03-02",M",F"
2022-06-04",2007-08-21",M",F"
2022-04-01",2007-04-12",M",F"
2022-06-15",2007-01-26",M",F"
2022-01-02",2007-03-01",M",F"
2022-08-25",2007-02-02",M",F"
2022-05-01",1990-03-08",NO DECLARA",NO DECLARA"
2022-03-08",2007-11-22",M",F"
2022-10-03",1997-10-16",M",F"
2022-06-23",2007-02-01",M",F"
2022-11-22",2007-11-21",DESCONOCIDO",F"
2022-04-29",2007-06-27",M",F"
2022-10-11",2007-11-28",M",F"
2022-12-05",1996-03-15",NO DECLARA",F"
2022-12-22",2007-06-14",M",F"
2022-06-27",2007-03-16",M",F"
2022-08-24",1996-11-15",NO DECLARA",NO DECLARA"
2022-04-11",2007-07-27",M",F"
2022-10-06",2007-11-29",M",F"
2022-08-22",2007-11-16",M",F"
2022-03-09",2007-02-02",M",F"
2022-04-11",1996-12-19",M",F"
2022-05-03",2007-09-28",M",F"
2022-02-02",2007-11-02",M",F"
2022-11-06",2007-10-18",M",F"
2022-06-29",2007-01-03",M",F"
2022-11-29",2007-12-07",M",F"
2022-06-24",2007-10-26",M",F"
2022-04-24",1996-10-31",M",F"
2022-02-20",1997-12-05",M",F"
2022-04-18",2007-03-15",M",F"
2022-02-14",2007-10-25",M",F"
2022-09-01",2007-09-06",M",F"
2022-06-27",1996-08-15",M",F"
2022-06-24",1984-06-22",NO DECLARA",NO DECLARA"
2022-12-16",1990-08-10",M",F"
2022-05-20",2007-04-13",M",F"
2022-08-30",2007-03-22",M",F"
2022-03-07",2007-11-08",M",F"
2022-08-05",1996-03-08",M",NO DECLARA"
2022-07-19",1989-11-30",NO DECLARA",NO DECLARA"
2022-07-14",1990-05-30",NO DECLARA",NO DECLARA"
2022-01-06",1991-11-06",NO DECLARA",NO DECLARA"
2022-06-28",1989-12-19",NO DECLARA",NO DECLARA"
2022-04-06",1989-10-25",NO DECLARA",NO DECLARA"
2022-08-12",1990-12-13",M",NO DECLARA"
2022-10-05",1990-12-13",NO DECLARA",NO DECLARA"
2022-05-09",1990-11-01",M",NO DECLARA"
2022-06-16",1991-06-19",NO DECLARA",NO DECLARA"
2022-02-06",1991-08-09",NO DECLARA",F"
2022-05-24",1989-03-15",NO DECLARA",NO DECLARA"
2022-12-30",1990-03-08",NO DECLARA",F"
2022-02-23",1990-05-24",NO DECLARA",NO DECLARA"
2022-08-17",1991-01-11",M",F"
2022-02-21",1990-08-01",NO DECLARA",F"
2022-03-13",1990-09-05",M",F"
2022-03-29",1991-05-06",NO DECLARA",F"
2022-04-19",1990-10-10",NO DECLARA",NO DECLARA"
2022-01-02",1989-03-30",M",F"
2022-05-14",1989-05-15",NO DECLARA",NO DECLARA"
2022-10-17",1989-07-28",M",NO DECLARA"
2022-11-30",1990-08-02",NO DECLARA",NO DECLARA"
2022-03-30",1990-09-13",NO DECLARA",NO DECLARA"
